detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E14 - Chase x And x Chance.mkv,,,episode,local://23356,,skipped,Hunter x Hunter – Season 2 – Episode 14
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E15 - Insanity x And x Sanity.mkv,,,episode,local://23357,,skipped,Hunter x Hunter – Season 2 – Episode 15
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E16 - Victor x And x Loser.mkv,,,episode,local://23358,,skipped,Hunter x Hunter – Season 2 – Episode 16
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E17 - Ging's Friends x And x True Friends.mkv,,,episode,local://23359,,skipped,Hunter x Hunter – Season 2 – Episode 17
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E18 - Reunion x And x Understanding.mkv,,,episode,local://23360,,skipped,Hunter x Hunter – Season 2 – Episode 18
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E19 - Unease x And x Sighting.mkv,,,episode,local://23361,,skipped,Hunter x Hunter – Season 2 – Episode 19
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E20 - Very x Rapid x Reproduction.mkv,,,episode,local://23362,,skipped,Hunter x Hunter – Season 2 – Episode 20
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E21 - No x Good x NGL.mkv,,,episode,local://23363,,skipped,Hunter x Hunter – Season 2 – Episode 21
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E22 - Evil x And x Terrible.mkv,,,episode,local://23364,,skipped,Hunter x Hunter – Season 2 – Episode 22
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E23 - The x Fight x Begins.mkv,,,episode,local://23365,,skipped,Hunter x Hunter – Season 2 – Episode 23
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E24 - Kite x And x Slots.mkv,,,episode,local://23366,,skipped,Hunter x Hunter – Season 2 – Episode 24
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E25 - Inspiration x To x Evolve.mkv,,,episode,local://23367,,skipped,Hunter x Hunter – Season 2 – Episode 25
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E26 - A x Fated x Awakening.mkv,,,episode,local://23368,,skipped,Hunter x Hunter – Season 2 – Episode 26
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E27 - Light x And x Dark.mkv,,,episode,local://23369,,skipped,Hunter x Hunter – Season 2 – Episode 27
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E28 - Promise x And x Reunion.mkv,,,episode,local://23370,,skipped,Hunter x Hunter – Season 2 – Episode 28
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E29 - Duel x And x Escape.mkv,,,episode,local://23371,,skipped,Hunter x Hunter – Season 2 – Episode 29
media directory does not exist,0,"F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E30 - Rock, Paper, Scissors x And x Weakness.mkv",,,episode,local://23372,,skipped,Hunter x Hunter – Season 2 – Episode 30
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E31 - Compassion x And x Strength.mkv,,,episode,local://23373,,skipped,Hunter x Hunter – Season 2 – Episode 31
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E32 - Interest x And x Curse.mkv,,,episode,local://23374,,skipped,Hunter x Hunter – Season 2 – Episode 32
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E33 - The Strong x And x The Weak.mkv,,,episode,local://23375,,skipped,Hunter x Hunter – Season 2 – Episode 33
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E34 - One Wish x And x Two Promises.mkv,,,episode,local://23376,,skipped,Hunter x Hunter – Season 2 – Episode 34
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E35 - Date x With x Palm.mkv,,,episode,local://23377,,skipped,Hunter x Hunter – Season 2 – Episode 35
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E36 - Friend x And x Journey.mkv,,,episode,local://23378,,skipped,Hunter x Hunter – Season 2 – Episode 36
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E37 - Grudge x And x Dread.mkv,,,episode,local://23379,,skipped,Hunter x Hunter – Season 2 – Episode 37
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E38 - A x Lawless x Home.mkv,,,episode,local://23380,,skipped,Hunter x Hunter – Season 2 – Episode 38
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E56 - Beloved x And x Beleaguered.mkv,,,episode,imdb://tt3055146,,skipped,Hunter x Hunter – Season 1 – Beloved x And x Beleaguered
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E57 - Initiative x And x Law.mkv,,,episode,imdb://tt3055150,,skipped,Hunter x Hunter – Season 1 – Initiative x And x Law
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E58 - Signal x To x Retreat.mkv,,,episode,imdb://tt3055152,,skipped,Hunter x Hunter – Season 1 – Signal x To x Retreat
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 02\Hunter x Hunter (2011) - S02E01 - Bid x And x Haste.mkv,,,episode,local://23343,,skipped,Hunter x Hunter – Season 2 – Episode 1
