plex_guid,file_path,media_type,title,status,detail,matched_media_id,matched_slug,sidecar_path,event_count
imdb://tt0697685,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E22 - The Diplomat's Club.mkv,episode,Seinfeld – Season 6 – The Diplomat's Club,unmatched,missing episode match metadata,,,,0
imdb://tt0697693,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E23 - The Face Painter.mkv,episode,Seinfeld – Season 6 – The Face Painter,unmatched,missing episode match metadata,,,,0
imdb://tt0697802,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E24 - The Understudy.mkv,episode,Seinfeld – Season 6 – The Understudy,unmatched,missing episode match metadata,,,,0
imdb://tt0697690,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E01 - The Engagement.mkv,episode,Seinfeld – Season 7 – The Engagement,unmatched,missing episode match metadata,,,,0
imdb://tt0697759,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E02 - The Postponement.mkv,episode,Seinfeld – Season 7 – The Postponement,unmatched,missing episode match metadata,,,,0
imdb://tt0697726,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E03 - The Maestro.mkv,episode,Seinfeld – Season 7 – The Maestro,unmatched,missing episode match metadata,,,,0
imdb://tt0697812,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E04 - The Wink.mkv,episode,Seinfeld – Season 7 – The Wink,unmatched,missing episode match metadata,,,,0
imdb://tt0697710,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E05 - The Hot Tub.mkv,episode,Seinfeld – Season 7 – The Hot Tub,unmatched,missing episode match metadata,,,,0
imdb://tt0697782,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E06 - The Soup Nazi.mkv,episode,Seinfeld – Season 7 – The Soup Nazi,unmatched,missing episode match metadata,,,,0
imdb://tt0697771,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E07 - The Secret Code.mkv,episode,Seinfeld – Season 7 – The Secret Code,unmatched,missing episode match metadata,,,,0
imdb://tt0697758,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E08 - The Pool Guy.mkv,episode,Seinfeld – Season 7 – The Pool Guy,unmatched,missing episode match metadata,,,,0
imdb://tt0697783,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E09 - The Sponge.mkv,episode,Seinfeld – Season 7 – The Sponge,unmatched,missing episode match metadata,,,,0
imdb://tt0697705,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E10 - The Gum.mkv,episode,Seinfeld – Season 7 – The Gum,unmatched,missing episode match metadata,,,,0
imdb://tt0697769,F:\MediaStack\data\media\tv\Seinfeld\Season 07\Seinfeld - S07E11 - The Rye.mkv,episode,Seinfeld – Season 7 – The Rye,unmatched,missing episode match metadata,,,,0
imdb://tt0697739,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E07 - The Non-Fat Yogurt.mkv,episode,Seinfeld – Season 5 – The Non-Fat Yogurt,unmatched,missing episode match metadata,,,,0
imdb://tt0697653,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E08 - The Barber.mkv,episode,Seinfeld – Season 5 – The Barber,unmatched,missing episode match metadata,,,,0
imdb://tt0697730,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E09 - The Masseuse.mkv,episode,Seinfeld – Season 5 – The Masseuse,unmatched,missing episode match metadata,,,,0
imdb://tt0697677,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E10 - The Cigar Store Indian.mkv,episode,Seinfeld – Season 5 – The Cigar Store Indian,unmatched,missing episode match metadata,,,,0
imdb://tt0697680,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E11 - The Conversion.mkv,episode,Seinfeld – Season 5 – The Conversion,unmatched,missing episode match metadata,,,,0
imdb://tt0697785,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E12 - The Stall.mkv,episode,Seinfeld – Season 5 – The Stall,unmatched,missing episode match metadata,,,,0
imdb://tt0697684,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E13 - The Dinner Party.mkv,episode,Seinfeld – Season 5 – The Dinner Party,unmatched,missing episode match metadata,,,,0
imdb://tt0697729,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E14 - The Marine Biologist.mkv,episode,Seinfeld – Season 5 – The Marine Biologist,unmatched,missing episode match metadata,,,,0
imdb://tt0697753,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E15 - The Pie.mkv,episode,Seinfeld – Season 5 – The Pie,unmatched,missing episode match metadata,,,,0
imdb://tt0697786,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E16 - The Stand-In.mkv,episode,Seinfeld – Season 5 – The Stand-In,unmatched,missing episode match metadata,,,,0
imdb://tt0697810,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E17 - The Wife.mkv,episode,Seinfeld – Season 5 – The Wife,unmatched,missing episode match metadata,,,,0
imdb://tt0697764,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E18-E19 - The Raincoats (Part 1) + The Raincoats (Part 2).mkv,episode,Seinfeld – Season 5 – The Raincoats (1),unmatched,missing episode match metadata,,,,0
tmdb://63186,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E18-E19 - The Raincoats (Part 1) + The Raincoats (Part 2).mkv,episode,Seinfeld – Season 5 – The Raincoats (2),unmatched,missing episode match metadata,,,,0
imdb://tt0697697,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E20 - The Fire.mkv,episode,Seinfeld – Season 5 – The Fire,unmatched,missing episode match metadata,,,,0
imdb://tt0697707,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E21 - The Hamptons.mkv,episode,Seinfeld – Season 5 – The Hamptons,unmatched,missing episode match metadata,,,,0
imdb://tt0697744,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E22 - The Opposite.mkv,episode,Seinfeld – Season 5 – The Opposite,unmatched,missing episode match metadata,,,,0
imdb://tt0697671,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E01 - The Chaperone.mkv,episode,Seinfeld – Season 6 – The Chaperone,unmatched,missing episode match metadata,,,,0
imdb://tt0697656,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E02 - The Big Salad.mkv,episode,Seinfeld – Season 6 – The Big Salad,unmatched,missing episode match metadata,,,,0
imdb://tt0697756,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E03 - The Pledge Drive.mkv,episode,Seinfeld – Season 6 – The Pledge Drive,unmatched,missing episode match metadata,,,,0
imdb://tt0697676,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E04 - The Chinese Woman.mkv,episode,Seinfeld – Season 6 – The Chinese Woman,unmatched,missing episode match metadata,,,,0
imdb://tt0697681,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E05 - The Couch.mkv,episode,Seinfeld – Season 6 – The Couch,unmatched,missing episode match metadata,,,,0
imdb://tt0697706,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E06 - The Gymnast.mkv,episode,Seinfeld – Season 6 – The Gymnast,unmatched,missing episode match metadata,,,,0
imdb://tt0697781,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E07 - The Soup.mkv,episode,Seinfeld – Season 6 – The Soup,unmatched,missing episode match metadata,,,,0
imdb://tt0697733,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E08 - The Mom & Pop Store.mkv,episode,Seinfeld – Season 6 – The Mom & Pop Store,unmatched,missing episode match metadata,,,,0
imdb://tt0697772,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E09 - The Secretary.mkv,episode,Seinfeld – Season 6 – The Secretary,unmatched,missing episode match metadata,,,,0
imdb://tt0697763,F:\MediaStack\data\media\tv\Seinfeld\Season 06\Seinfeld - S06E10 - The Race.mkv,episode,Seinfeld – Season 6 – The Race,unmatched,missing episode match metadata,,,,0
imdb://tt0697662,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E07 - The Bubble Boy.mkv,episode,Seinfeld – Season 4 – The Bubble Boy,unmatched,missing episode match metadata,,,,0
imdb://tt0697673,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E08 - The Cheever Letters.mkv,episode,Seinfeld – Season 4 – The Cheever Letters,unmatched,missing episode match metadata,,,,0
imdb://tt0697743,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E09 - The Opera.mkv,episode,Seinfeld – Season 4 – The Opera,unmatched,missing episode match metadata,,,,0
imdb://tt0697804,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E10 - The Virgin.mkv,episode,Seinfeld – Season 4 – The Virgin,unmatched,missing episode match metadata,,,,0
imdb://tt0697679,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E11 - The Contest.mkv,episode,Seinfeld – Season 4 – The Contest,unmatched,missing episode match metadata,,,,0
imdb://tt0697647,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E12 - The Airport.mkv,episode,Seinfeld – Season 4 – The Airport,unmatched,missing episode match metadata,,,,0
imdb://tt0697752,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E13 - The Pick.mkv,episode,Seinfeld – Season 4 – The Pick,unmatched,missing episode match metadata,,,,0
imdb://tt0697735,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E14 - The Movie.mkv,episode,Seinfeld – Season 4 – The Movie,unmatched,missing episode match metadata,,,,0
imdb://tt0697805,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E15 - The Visa.mkv,episode,Seinfeld – Season 4 – The Visa,unmatched,missing episode match metadata,,,,0
imdb://tt0697775,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E16 - The Shoes.mkv,episode,Seinfeld – Season 4 – The Shoes,unmatched,missing episode match metadata,,,,0
imdb://tt0697745,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E17 - The Outing.mkv,episode,Seinfeld – Season 4 – The Outing,unmatched,missing episode match metadata,,,,0
imdb://tt0697742,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E18 - The Old Man.mkv,episode,Seinfeld – Season 4 – The Old Man,unmatched,missing episode match metadata,,,,0
imdb://tt0697711,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E19 - The Implant.mkv,episode,Seinfeld – Season 4 – The Implant,unmatched,missing episode match metadata,,,,0
imdb://tt0697715,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E20 - The Junior Mint.mkv,episode,Seinfeld – Season 4 – The Junior Mint,unmatched,missing episode match metadata,,,,0
imdb://tt0697778,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E21 - The Smelly Car.mkv,episode,Seinfeld – Season 4 – The Smelly Car,unmatched,missing episode match metadata,,,,0
imdb://tt0697708,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E22 - The Handicap Spot.mkv,episode,Seinfeld – Season 4 – The Handicap Spot,unmatched,missing episode match metadata,,,,0
imdb://tt0697754,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E23-E24 - The Pilot.mkv,episode,Seinfeld – Season 4 – The Pilot (1),unmatched,missing episode match metadata,,,,0
tmdb://63167,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E23-E24 - The Pilot.mkv,episode,Seinfeld – Season 4 – The Pilot (2),unmatched,missing episode match metadata,,,,0
imdb://tt0697728,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E01 - The Mango.mkv,episode,Seinfeld – Season 5 – The Mango,unmatched,missing episode match metadata,,,,0
imdb://tt0697762,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E02 - The Puffy Shirt.mkv,episode,Seinfeld – Season 5 – The Puffy Shirt,unmatched,missing episode match metadata,,,,0
imdb://tt0697703,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E03 - The Glasses.mkv,episode,Seinfeld – Season 5 – The Glasses,unmatched,missing episode match metadata,,,,0
imdb://tt0697779,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E04 - The Sniffing Accountant.mkv,episode,Seinfeld – Season 5 – The Sniffing Accountant,unmatched,missing episode match metadata,,,,0
imdb://tt0697661,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E05 - The Bris.mkv,episode,Seinfeld – Season 5 – The Bris,unmatched,missing episode match metadata,,,,0
imdb://tt0697723,F:\MediaStack\data\media\tv\Seinfeld\Season 05\Seinfeld - S05E06 - The Lip Reader.mkv,episode,Seinfeld – Season 5 – The Lip Reader,unmatched,missing episode match metadata,,,,0
imdb://tt0697801,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E02 - The Truth.mkv,episode,Seinfeld – Season 3 – The Truth,unmatched,missing episode match metadata,,,,0
imdb://tt0697749,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E03 - The Pen.mkv,episode,Seinfeld – Season 3 – The Pen,unmatched,missing episode match metadata,,,,0
imdb://tt0697686,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E04 - The Dog.mkv,episode,Seinfeld – Season 3 – The Dog,unmatched,missing episode match metadata,,,,0
imdb://tt0697721,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E05 - The Library.mkv,episode,Seinfeld – Season 3 – The Library,unmatched,missing episode match metadata,,,,0
imdb://tt0697747,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E06 - The Parking Garage.mkv,episode,Seinfeld – Season 3 – The Parking Garage,unmatched,missing episode match metadata,,,,0
imdb://tt0697668,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E07 - The Cafe.mkv,episode,Seinfeld – Season 3 – The Cafe,unmatched,missing episode match metadata,,,,0
imdb://tt0697797,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E08 - The Tape.mkv,episode,Seinfeld – Season 3 – The Tape,unmatched,missing episode match metadata,,,,0
imdb://tt0697740,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E09 - The Nose Job.mkv,episode,Seinfeld – Season 3 – The Nose Job,unmatched,missing episode match metadata,,,,0
imdb://tt0697789,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E10 - The Stranded.mkv,episode,Seinfeld – Season 3 – The Stranded,unmatched,missing episode match metadata,,,,0
imdb://tt0697648,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E11 - The Alternate Side.mkv,episode,Seinfeld – Season 3 – The Alternate Side,unmatched,missing episode match metadata,,,,0
imdb://tt0697765,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E12 - The Red Dot.mkv,episode,Seinfeld – Season 3 – The Red Dot,unmatched,missing episode match metadata,,,,0
imdb://tt0697792,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E13 - The Subway.mkv,episode,Seinfeld – Season 3 – The Subway,unmatched,missing episode match metadata,,,,0
imdb://tt0697750,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E14 - The Pez Dispenser.mkv,episode,Seinfeld – Season 3 – The Pez Dispenser,unmatched,missing episode match metadata,,,,0
imdb://tt0697793,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E15 - The Suicide.mkv,episode,Seinfeld – Season 3 – The Suicide,unmatched,missing episode match metadata,,,,0
imdb://tt0697698,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E16 - The Fix-Up.mkv,episode,Seinfeld – Season 3 – The Fix-Up,unmatched,missing episode match metadata,,,,0
tmdb://63137,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E17-E18 - The Boyfriend.mkv,episode,Seinfeld – Season 3 – The Boyfriend (1),unmatched,missing episode match metadata,,,,0
imdb://tt0697738,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E17-E18 - The Boyfriend.mkv,episode,Seinfeld – Season 3 – The Boyfriend (2),unmatched,missing episode match metadata,,,,0
imdb://tt0697722,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E19 - The Limo.mkv,episode,Seinfeld – Season 3 – The Limo,unmatched,missing episode match metadata,,,,0
imdb://tt0697704,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E20 - The Good Samaritan.mkv,episode,Seinfeld – Season 3 – The Good Samaritan,unmatched,missing episode match metadata,,,,0
imdb://tt0697720,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E21 - The Letter.mkv,episode,Seinfeld – Season 3 – The Letter,unmatched,missing episode match metadata,,,,0
imdb://tt0697748,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E22 - The Parking Space.mkv,episode,Seinfeld – Season 3 – The Parking Space,unmatched,missing episode match metadata,,,,0
imdb://tt0697717,F:\MediaStack\data\media\tv\Seinfeld\Season 03\Seinfeld - S03E23 - The Keys.mkv,episode,Seinfeld – Season 3 – The Keys,unmatched,missing episode match metadata,,,,0
imdb://tt0697799,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E01 - The Trip (1).mkv,episode,Seinfeld – Season 4 – The Trip (1),unmatched,missing episode match metadata,,,,0
imdb://tt0697800,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E02 - The Trip (2).mkv,episode,Seinfeld – Season 4 – The Trip (2),unmatched,missing episode match metadata,,,,0
imdb://tt0697755,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E03-E04 - The Pitch + The Ticket.mkv,episode,Seinfeld – Season 4 – The Pitch,unmatched,missing episode match metadata,,,,0
imdb://tt0697798,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E03-E04 - The Pitch + The Ticket.mkv,episode,Seinfeld – Season 4 – The Ticket,unmatched,missing episode match metadata,,,,0
imdb://tt0697808,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E05 - The Wallet.mkv,episode,Seinfeld – Season 4 – The Wallet,unmatched,missing episode match metadata,,,,0
imdb://tt0697809,F:\MediaStack\data\media\tv\Seinfeld\Season 04\Seinfeld - S04E06 - The Watch.mkv,episode,Seinfeld – Season 4 – The Watch,unmatched,missing episode match metadata,,,,0
local://23833,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E06 - Conditions of the Knight.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 6,unmatched,missing episode match metadata,,,,0
local://23834,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E07 - The Newest of Heroes and the Most Ancient of Heroes.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 7,unmatched,missing episode match metadata,,,,0
local://23835,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E08 - The One I'll Love Someday.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 8,unmatched,missing episode match metadata,,,,0
local://23836,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E09 - City Scramble.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 9,unmatched,missing episode match metadata,,,,0
local://23837,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E10 - The Plan to Conquer Greed.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 10,unmatched,missing episode match metadata,,,,0
local://23838,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E11 - Liliana Masquerade.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 11,unmatched,missing episode match metadata,,,,0
local://23839,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E12 - Regulus Corneas.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 12,unmatched,missing episode match metadata,,,,0
local://23840,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E13 - The Warrior's Commendation.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 13,unmatched,missing episode match metadata,,,,0
local://23841,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E14 - Theresia van Astrea.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 14,unmatched,missing episode match metadata,,,,0
local://23842,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E15 - A Hideous Dinner Party.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 15,unmatched,missing episode match metadata,,,,0
local://23843,"F:\MediaStack\data\media\tv\Re - ZERO, Starting Life in Another World\Season 03\Re - ZERO, Starting Life in Another World - S03E16 - The Result of the Battle for Priestella.mkv",episode,Re:ZERO -Starting Life in Another World- – Season 3 – Episode 16,unmatched,missing episode match metadata,,,,0
imdb://tt0098286,F:\MediaStack\data\media\tv\Seinfeld\Season 01\Seinfeld - S01E01 - The Seinfeld Chronicles.mkv,episode,Seinfeld – Season 1 – The Seinfeld Chronicles,unmatched,missing episode match metadata,,,,0
imdb://tt0697784,F:\MediaStack\data\media\tv\Seinfeld\Season 01\Seinfeld - S01E02 - The Stake Out.mkv,episode,Seinfeld – Season 1 – The Stake Out,unmatched,missing episode match metadata,,,,0
imdb://tt0697768,F:\MediaStack\data\media\tv\Seinfeld\Season 01\Seinfeld - S01E03 - The Robbery.mkv,episode,Seinfeld – Season 1 – The Robbery,unmatched,missing episode match metadata,,,,0
imdb://tt0697645,F:\MediaStack\data\media\tv\Seinfeld\Season 01\Seinfeld - S01E04 - Male Unbonding.mkv,episode,Seinfeld – Season 1 – Male Unbonding,unmatched,missing episode match metadata,,,,0
imdb://tt0697788,F:\MediaStack\data\media\tv\Seinfeld\Season 01\Seinfeld - S01E05 - The Stock Tip.mkv,episode,Seinfeld – Season 1 – The Stock Tip,unmatched,missing episode match metadata,,,,0
imdb://tt0697692,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E01 - The Ex-Girlfriend.mkv,episode,Seinfeld – Season 2 – The Ex-Girlfriend,unmatched,missing episode match metadata,,,,0
imdb://tt0697757,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E02 - The Pony Remark.mkv,episode,Seinfeld – Season 2 – The Pony Remark,unmatched,missing episode match metadata,,,,0
imdb://tt0697713,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E03 - The Jacket.mkv,episode,Seinfeld – Season 2 – The Jacket,unmatched,missing episode match metadata,,,,0
imdb://tt0697751,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E04 - The Phone Message.mkv,episode,Seinfeld – Season 2 – The Phone Message,unmatched,missing episode match metadata,,,,0
imdb://tt0697650,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E05 - The Apartment.mkv,episode,Seinfeld – Season 2 – The Apartment,unmatched,missing episode match metadata,,,,0
imdb://tt0697787,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E06 - The Statue.mkv,episode,Seinfeld – Season 2 – The Statue,unmatched,missing episode match metadata,,,,0
imdb://tt0697766,F:\MediaStack\data\media\tv\Seinfeld\Season 02\Seinfeld - S02E07 - The Revenge.mkv,episode,Seinfeld – Season 2 – The Revenge,unmatched,missing episode match metadata,,,,0
