detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 2\The Universe - S02E19 - Backyard Astronomers.mkv,,,episode,local://24953,,unmatched,The Universe – Season 2 – Episode 19
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E01 - Deep Space Disasters.mkv,,,episode,imdb://tt1331969,,unmatched,The Universe – Season 3 – Deep Space Disasters
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E02 - Parallel Universes.mkv,,,episode,imdb://tt1331971,,unmatched,The Universe – Season 3 – Parallel Universes
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E03 - Light Speed.mkv,,,episode,imdb://tt1331970,,unmatched,The Universe – Season 3 – Light Speed
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E04 - Sex In Space.mkv,,,episode,imdb://tt1331972,,unmatched,The Universe – Season 3 – Sex in Space
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E05 - Alien Faces.mkv,,,episode,imdb://tt1358093,,unmatched,The Universe – Season 3 – Alien Faces
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E06 - Deadly Comets and Meteors.mkv,,,episode,imdb://tt1358095,,unmatched,The Universe – Season 3 – Deadly Comets and Meteors
missing episode match metadata,0,F:\MediaStack\data\media\tv\The Universe\Season 03\The Universe - S03E07 - Living in Space.mkv,,,episode,imdb://tt1358096,,unmatched,The Universe – Season 3 – Living in Space
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E04 - Big Week.Clean.mkv,,,episode,imdb://tt19655944,,unmatched,Ted Lasso – Season 3 – Big Week
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E05 - Signs.Clean.mkv,,,episode,imdb://tt19655882,,unmatched,Ted Lasso – Season 3 – Signs
